"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"313",4.20842621162679e-06,6.16630119676706e-07,0.161635198189374,0.838359976754295
"314",9.98668292056486e-06,1.44637784213546e-06,0.233533919857509,0.766454647081729
"315",4.70918186571401e-07,6.63546563553914e-08,0.0695076037028959,0.930491859024261
"316",3.8096021810645e-06,1.06009071603035e-06,0.150376171658036,0.849618958649067
"317",1.95804053231919e-06,4.32535663251917e-07,0.0799843020625989,0.920013307361206
"318",3.15180484489176e-07,9.16854682349519e-08,0.0355550308783153,0.964444562255732
"319",1.71829552858036e-07,2.53085458956611e-08,0.0268262053843523,0.973173597477549
"320",1.30949259146993e-07,2.53526051555886e-08,0.0244394068041741,0.975560436893962
"321",2.41938888994767e-06,4.61669108964121e-07,0.220632448331595,0.779364670610406
"322",1.10605959437059e-07,2.54399912775248e-08,0.0121376525931964,0.987862211360853
"323",5.78557386763015e-06,4.42378153956962e-06,0.00592200982166715,0.994067780822926
"324",7.87522338426479e-08,3.0873305540112e-08,0.00861520949789796,0.991384680876563
"325",6.21904836904764e-08,5.93202863116488e-11,0.784621399422322,0.215378538327874
"326",0.000831678175771096,0.000124507521047085,0.787156908530859,0.211886905772323
"327",7.13962458586653e-06,2.76239738216147e-06,0.525130812943987,0.474859285034045
"328",0.0105495625166762,0.00191155588167733,0.807476368166061,0.180062513435585
"329",0.640142825447135,0.26655822058511,0.0868077288451367,0.00649122512261842
"330",4.10540368058664e-05,7.5275010192577e-06,0.531361563342449,0.468589855119726
"331",2.21908239147024e-05,4.25470138338554e-06,0.43681288655013,0.563160667924571
"332",1.22175376058343e-05,1.80593249974814e-06,0.524785839066743,0.475200137463151
"333",1.88853021465338e-05,3.25162253634093e-06,0.506953331517451,0.493024531557866
"334",5.62661985471204e-08,4.51900530341265e-11,0.7989386918245,0.201061251864112
"335",0.000169796990172784,4.96333117897854e-05,0.675057618507199,0.324722951190839
"336",1.42209850062814e-06,1.61563717675944e-09,0.841571463394542,0.15842711289132
"337",0.021133826578488,0.00787000972700175,0.752463167397226,0.218532996297284
"338",1.55808752230057e-06,2.63865802982644e-09,0.858442123730888,0.141556315542932
"339",0.000217881597452832,0.000297250210459832,0.0387403712227574,0.96074449696933
"340",2.42900112538528e-05,1.64838453407622e-08,0.966424138387812,0.0335515551170891
"341",0.282732515360476,0.115612699791941,0.569469811385096,0.0321849734624871
"342",0.660505531370786,0.321399153227985,0.0177981849813933,0.000297130419836281
