"","(1,R1)","(2,R1)","(3,R1)"
"729",4.28658282833277e-05,0.999914268320506,4.28658512104403e-05
"730",6.29972560896145e-05,0.999874005313686,6.29974302247881e-05
"731",2.17829495042756e-07,0.999998634594042,1.1475764627969e-06
"732",1.20435361378224e-06,0.999997568532224,1.22711416254352e-06
"733",1.64078113933441e-05,0.999967169488686,1.64226999207589e-05
"734",6.01758132233979e-05,0.999879644670419,6.01795163575507e-05
"735",9.53623435824028e-06,0.999804067605089,0.000186396160552783
"736",4.7358459766843e-05,0.999901437783306,5.12037569272737e-05
"737",0.000202561320732152,0.993183978036447,0.00661346064282081
"738",0.00144236664751196,0.0492656964499451,0.949291936902543
"739",8.11374784362547e-05,0.999178208164501,0.000740654357063208
"740",1.04305412630348e-07,0.999999791406583,1.0428800387022e-07
"741",1.40177119017681e-05,0.999971964576232,1.4017711866054e-05
"742",4.24697510740463e-06,0.999991506049788,4.24697510427715e-06
"743",2.92514973656866e-08,0.999999941787521,2.89609816519761e-08
"744",7.10740655750895e-07,0.999999077304935,2.1195440920504e-07
"745",8.71015300271067e-07,0.999998245913037,8.83071662653697e-07
"746",6.07059173364423e-06,0.999987858447043,6.07096122303756e-06
"747",5.84303369350885e-05,0.999883139311349,5.84303517157841e-05
"748",1.44585137020818e-05,0.999971082929551,1.44585567474491e-05
"749",1.7202243957001e-05,0.999965595510297,1.72022457459102e-05
"750",5.52803390630115e-06,0.999988943932159,5.52803393433178e-06
"751",2.75939488118216e-06,0.999994481210237,2.75939488152229e-06
"752",1.50378555764843e-06,0.999996992428885,1.50378555775469e-06
"753",5.19231752069117e-06,0.999988487505516,6.32017696369374e-06
"754",2.8294801344018e-05,0.999943384378697,2.83208199595237e-05
"755",6.50801334293962e-06,0.999986983850644,6.50813601298723e-06
"756",1.70596250656981e-05,0.99996587994478,1.70604301540364e-05
"757",2.05483037400909e-05,0.99985954307711,0.000119908619149735
"758",3.63370264209036e-05,0.999922389947871,4.12730257078734e-05
"759",0.000182355015816798,0.994971755098634,0.00484588988554949
"760",8.68152569853897e-06,0.999831085269293,0.000160233205008377
"761",4.53568556039247e-06,0.999980377755915,1.50865585248285e-05
"762",2.83032086276436e-05,0.999969575709618,2.12108175432125e-06
"763",9.99528982637602e-06,0.999980041380193,9.96332998105866e-06
"764",0.000342694184083272,0.999641550624873,1.57551910441425e-05
"765",0.000225995454097093,0.999768562219557,5.44232634541528e-06
"766",0.0397324479309847,0.958395699497561,0.00187185257145437
"767",3.49692352703835e-06,0.999996333163123,1.69913350181733e-07
"768",5.31149286013926e-05,0.99989483168865,5.20533827484133e-05
"769",1.22614346177024e-06,0.999997547969009,1.22588752969216e-06
"770",0.00130701516746645,0.99738644714744,0.00130653768509323
"771",7.78414603563473e-06,0.999991986495835,2.29358129663925e-07
"772",0.00641089405237876,0.993401116235307,0.00018798971231372
"773",0.000102107607986078,0.999891945391016,5.94700099836726e-06
"774",4.73740226478689e-05,0.999912994956767,3.96310205847812e-05
"775",2.60228608708848e-06,0.99999475205922,2.64565469302541e-06
"776",2.69097859255858e-05,0.999946176890137,2.69133239373235e-05
"777",4.83566414381528e-06,0.999927331688736,6.78326471204974e-05
"778",0.000594448355337706,0.980501941362301,0.0189036102823616
"779",3.45700677204121e-07,0.999999152015627,5.02283696103911e-07
"780",8.33513788078615e-06,0.999983316697637,8.34816448197578e-06
"781",1.64019100066454e-07,0.999999668729182,1.67251718091167e-07
"782",5.89444962699611e-06,0.999988210728756,5.89482161733459e-06
"783",5.90562953893111e-06,0.999988188370651,5.90599981019914e-06
"784",0.887088800344126,0.0947346946185503,0.0181765050373237
"785",0.999899505599037,7.89789442079295e-05,2.15154567547265e-05
"786",0.94632849066784,0.0122697526894933,0.0414017566426665
"787",0.0358768188923394,0.000756823923840416,0.96336635718382
"788",0.00208145982502222,9.09717101891978e-05,0.997827568464789
"789",0.00155618192135405,7.50413933994152e-05,0.998368776685247
"790",0.987303862455102,0.000444688203944904,0.012251449340953
"791",0.990189597545044,7.96561649701085e-05,0.00973074628998545
"792",0.984477761607507,0.000301365444869853,0.0152208729476237
"793",0.99337982470602,0.000169086384964059,0.00645108890901573
"794",0.959280384966604,0.0173810772229385,0.0233385378104574
"795",0.999474860225318,2.84912327615158e-05,0.000496648541920577
"796",0.991073532644675,6.73706979007559e-05,0.00885909665742382
"797",0.995363869533531,0.000236875012246394,0.00439925545422233
"798",0.999866169592161,1.14529424388531e-05,0.000122377465400511
"799",0.98152413354708,0.00720025024814594,0.0112756162047739
"800",0.979289771732787,0.000395237404910207,0.020314990862303
"801",0.797009227705854,0.00476286398773852,0.198227908306407
"802",0.989107614521533,0.000576369698696556,0.0103160157797703
"803",1.39289882378657e-06,0.999997777866139,8.29235037749207e-07
"804",4.09110352460519e-07,0.999999181815588,4.09074059449555e-07
"805",1.06598463841309e-07,0.999999759348668,1.34052867945246e-07
"806",2.01029398511051e-06,0.99999597790803,2.0117979849528e-06
"807",3.10030507621812e-05,0.999937993872141,3.10030770969381e-05
"808",2.36913723125293e-06,0.999995261715449,2.36914731990975e-06
"809",3.20970345953438e-05,0.999935805929816,3.20970355890198e-05
"810",6.12485352252912e-07,0.999998779373718,6.08140930083826e-07
"811",1.29108963817227e-05,0.999974178544076,1.29105595426536e-05
"812",1.93925374268741e-07,0.999999677557849,1.28516777166702e-07
"813",2.53310433328715e-05,0.999973480850629,1.18810603783221e-06
"814",6.44648776311954e-06,0.999987695043797,5.858468439357e-06
"815",0.00073525322670613,0.999241256897373,2.34898759205616e-05
"816",6.38403251591295e-05,0.999929550416581,6.60925825971399e-06
"817",4.19704225945807e-07,0.999999161367595,4.18928178661955e-07
"818",6.38777855415328e-06,0.999987224463776,6.38775766973e-06
"819",3.8209590355496e-07,0.99999923582222,3.82081876799351e-07
"820",3.29663493975818e-06,0.999993406730271,3.29663478910064e-06
"821",3.7241473159832e-07,0.999999255170765,3.72414502976914e-07
"822",2.6838326260941e-06,0.999994632334758,2.68383261584945e-06
"823",2.697699938506e-06,0.999994604600129,2.69769993214956e-06
"824",6.89042626589746e-07,0.999992081853943,7.22910343018625e-06
"825",0.00114116979765609,0.971362256823297,0.0274965733790466
"826",1.42624831730308e-07,0.999999424330263,4.33044905085079e-07
"827",4.51597321853823e-06,0.999990967712164,4.51631461779294e-06
"828",1.96995691910776e-07,0.999999564234872,2.38769435776615e-07
"829",6.63202219475328e-08,0.999999863610696,7.00690817870406e-08
"830",2.18522883851651e-06,0.999992981037995,4.83373316615734e-06
"831",2.38092141807204e-05,0.999952307793013,2.38829928062271e-05
"832",8.92665487361044e-06,0.999856360360572,0.000134712984554385
"833",0.000544622417529745,0.979692180268876,0.0197631973135946
"834",2.35560135047882e-06,0.999993829616706,3.8147819430047e-06
"835",4.83386930007292e-06,0.999990158470702,5.00765999760155e-06
"836",2.04101584478243e-06,0.999995913244968,2.04573918774392e-06
"837",7.47638529255979e-07,0.999998509669031,7.42692439802421e-07
"838",1.31370323488807e-06,0.999997372595417,1.31370134836668e-06
"839",2.5018083158661e-07,0.999999615163551,1.34655617287798e-07
"840",5.04197832098845e-06,0.999989993540768,4.96448091130276e-06
"841",4.13831051993991e-05,0.999955613077187,3.00381761317133e-06
"842",2.01017343594044e-05,0.999961310485074,1.85877805671557e-05
"843",0.00198558041650442,0.997926761358829,8.7658224666978e-05
"844",0.000172795913905025,0.9998061977188,2.10063672949923e-05
"845",1.25058605995052e-07,0.999999750856792,1.24084601652237e-07
"846",4.39439816117645e-06,0.999995031777883,5.73823956034582e-07
"847",6.03630411812646e-05,0.999933129095702,6.50786311714232e-06
"848",7.45926180056437e-05,0.999858220647016,6.71867349786047e-05
"849",0.0183401091466312,0.980732701227855,0.000927189625513356
"850",0.000125990462816532,0.99985612020075,1.78893364330867e-05
"851",2.71011820533938e-05,0.999970267293527,2.63152441987308e-06
"852",6.86244659725963e-05,0.999865190394123,6.61851399042566e-05
"853",0.00228447310495523,0.997617965479006,9.75614160391845e-05
"854",0.987656564025663,0.0118423512986222,0.000501084675714247
"855",9.3385593971773e-05,0.9998991970532,7.41735282779123e-06
"856",3.98671230343817e-05,0.999939155799176,2.09770777891427e-05
"857",2.08446607801723e-05,0.999959866913827,1.9288425392471e-05
"858",4.19644756777008e-08,0.999999916082437,4.19530873672935e-08
"859",1.14847448238685e-06,0.999997703051282,1.14847423554565e-06
"860",8.56627290940496e-06,0.999982867454182,8.56627290842033e-06
"861",1.50515896531289e-05,0.999969896820694,1.50515896531014e-05
"862",5.14563514577394e-06,0.999989708729708,5.14563514570326e-06
"863",1.00134550174039e-05,0.999979973089965,1.00134550174005e-05
"864",1.94379114866215e-07,0.999999611241774,1.94379111302921e-07
"865",1.67283935239919e-05,0.999966543212952,1.67283935239114e-05
"866",0.000997803263369105,0.998004393473262,0.000997803263369069
"867",1.70062757657044e-06,0.999996598744847,1.70062757656923e-06
"868",2.09693305516872e-05,0.999958061338897,2.0969330551687e-05
"869",8.42307064618424e-07,0.999998315385871,8.42307064618415e-07
"870",8.74308573296331e-06,0.999982513828534,8.74308573296331e-06
"871",1.01845940578929e-05,0.999979630811884,1.01845940578929e-05
"872",4.75777577843631e-08,0.999999904844484,4.75777577457262e-08
"873",3.19222824930503e-05,0.999936155435014,3.19222824930468e-05
"874",5.49720414848442e-06,0.999989005591703,5.49720414848441e-06
"875",5.17895842471088e-05,0.999896420831506,5.17895842471086e-05
"876",1.35668879242626e-08,0.999999972866224,1.35668881631128e-08
"877",7.22826047092481e-06,0.999985543479058,7.22826047099922e-06
"878",7.51106372873134e-05,0.999849778725425,7.51106372873167e-05
"879",3.61996646006132e-05,0.999927600670799,3.61996646006145e-05
"880",7.71283888879396e-06,0.999984574322222,7.71283888879397e-06
"881",3.07198701769136e-08,0.9999999385602,3.07199300994786e-08
"882",3.81391753501492e-06,0.999992372164929,3.81391753649355e-06
"883",5.59418836533275e-05,0.999888116232693,5.59418836535073e-05
"884",4.02951257023978e-05,0.999919409748595,4.02951257028229e-05
"885",7.22486637932725e-08,0.999999855499269,7.22520668516717e-08
"886",8.69474042632874e-05,0.999826105191186,8.69474045501919e-05
"887",2.23855159857493e-08,0.999999955094694,2.25197898688108e-08
"888",6.50701226990696e-07,0.999998698592507,6.50706266451106e-07
"889",6.43374456326229e-05,0.999871325108491,6.43374458762182e-05
"890",2.43531250256184e-06,0.999995129374263,2.43531323467598e-06
"891",0.001291221082315,0.997417557834937,0.00129122108274795
"892",2.15816440893012e-06,0.99999568367116,2.15816443098172e-06
"893",4.03919547296424e-05,0.999919216090538,4.03919547324355e-05
"894",1.0976063379196e-05,0.99997804787324,1.09760633805805e-05
"895",2.23443567000589e-05,0.9999553112866,2.23443567001826e-05
"896",4.73322314867082e-08,0.999999847422284,1.05245484450341e-07
"897",1.01508056737973e-06,0.999992905406806,6.07951262657873e-06
"898",5.08673065470445e-05,0.999898109692964,5.10230004890263e-05
