"","(1,R1)","(2,R1)","(3,R1)"
"653",2.41823056886624e-06,0.999588944477487,0.000408637291944588
"654",6.27395611232753e-06,0.999533394709763,0.000460331334124477
"655",7.60512871555454e-06,0.999433250626823,0.000559144244461516
"656",7.79074003622626e-08,0.999941530361464,5.83917311357591e-05
"657",1.45428640671899e-06,0.999695081942465,0.000303463771128434
"658",7.59263683345442e-06,0.999381077505916,0.000611329857250777
"659",1.34614971012921e-06,0.999798407971897,0.0002002458783924
"660",5.74676079109228e-07,0.999832485989356,0.00016693933456528
"661",2.78627148032451e-05,0.998096499273467,0.00187563801172977
"662",0.0270875528352362,0.861682828466024,0.11122961869874
"663",5.86762295384748e-06,0.999197641645746,0.000796490731300646
"664",5.26948954228199e-06,0.999406140179019,0.00058859033143836
"665",0.000190839703177078,0.995863840930937,0.0039453193658861
"666",6.42847847177528e-10,0.999999435697066,5.63660086309543e-07
"667",2.08387379618779e-08,0.999989825224625,1.01539366375043e-05
"668",1.78627729191649e-05,0.998755686891996,0.00122645033508507
"669",0.000188946608492057,0.997335916963258,0.00247513642825041
"670",9.78734891090867e-09,0.99998690734034,1.3082872311025e-05
"671",9.49897482017906e-07,0.999752979920593,0.000246070181924893
"672",7.6795689299419e-06,0.999182763074223,0.000809557356847455
"673",8.49502775586158e-06,0.999249987253488,0.000741517718756432
"674",9.72224297662876e-09,0.999942845323374,5.71449543832485e-05
"675",1.74047307094568e-06,0.999654324031745,0.000343935495183968
"676",8.16557253629529e-06,0.999161003988345,0.000830830439118945
"677",1.39584663831892e-06,0.998632009828924,0.00136659432443771
"678",3.66801009464609e-06,0.999528863363688,0.000467468626217667
"679",2.42612613468164e-06,0.999585868206106,0.000411705667758882
"680",0.000260782635841491,0.968311658585586,0.0314275587785724
"681",0.769746868845401,0.066822970767703,0.163430160386896
"682",1.05585602962304e-05,0.972003890911559,0.0279855505281445
"683",1.55967316682882e-06,0.958604982861423,0.0413934574654102
"684",8.98687237372461e-06,0.891426168502646,0.10856484462498
"685",0.000343813733936327,0.297564838516096,0.702091347749967
"686",8.60060285198388e-09,0.999991590138546,8.40126085133549e-06
"687",2.56537733780881e-06,0.999560738138029,0.000436696484633166
"688",6.70581929215737e-06,0.999485740814373,0.000507553366334979
"689",9.94181053162934e-06,0.999215572161633,0.000774486027835753
"690",1.93244750111614e-08,0.999950736509555,4.92441659697641e-05
"691",1.2483442639961e-06,0.990954088285638,0.0090446633700982
"692",1.63561234667172e-05,0.998741040970017,0.0012426029065158
"693",1.26476764408846e-05,0.911702174525689,0.08828517779787
"694",0.000546740782781894,0.108800957375004,0.890652301842214
"695",1.00319601158509e-07,0.99994991873545,4.99809449492708e-05
"696",1.14089025783918e-05,0.999130606252188,0.000857984845233727
"697",4.11166328403672e-07,0.99988515782271,0.000114431010961856
"698",8.23474618332667e-07,0.999932871731557,6.63047938249341e-05
"699",2.31440355042058e-07,0.999886303221801,0.00011346533784376
"700",4.48981042615048e-06,0.999420056052191,0.000575454137383038
"701",8.91697995580051e-08,0.999626283979331,0.000373626850869419
"702",1.19044653279744e-06,0.926291023755167,0.0737077857983007
"703",4.18718718104337e-08,0.999854572361576,0.000145385766552571
"704",1.37945936187629e-06,0.99982062829176,0.000177992248878404
"705",5.49066443460429e-09,0.999718128559524,0.000281865949811277
"706",1.53047636306876e-06,0.999664853966217,0.000333615557419464
"707",1.36491778456898e-08,0.995503626704931,0.004496359645891
"708",8.52249954109437e-07,0.944929474283423,0.0550696734666231
"709",8.58826235610787e-09,0.992391441975289,0.00760854943644878
"710",6.88850968530497e-06,0.997460410488962,0.00253270100135245
"711",4.62703311659027e-08,0.900598561633169,0.0994013920965001
"712",1.42944430120368e-06,0.883269520481509,0.11672905007419
"713",4.03488859325842e-10,0.999999671423508,3.28173002706067e-07
"714",7.43663754453655e-08,0.9999773360033,2.25896303241852e-05
"715",1.90540046411786e-05,0.999062948353205,0.000917997642153987
"716",1.66358794977235e-08,0.999989330510891,1.06528532299447e-05
"717",2.19884626593585e-05,0.998549290156107,0.00142872138123385
"718",1.46954147185302e-09,0.999998175405811,1.82312464770574e-06
"719",8.02557196164521e-08,0.999967798911787,3.21208324932774e-05
"720",7.42483393195015e-07,0.999783858652327,0.000215398864280119
"721",1.8614866236907e-05,0.998678967044325,0.00130241808943791
